Time,Theta_Numerical,Theta_Analytical,Difference
31.990000,0.048640,0.048597,0.000043
32.000000,0.048224,0.048180,0.000044
32.010000,0.047800,0.047756,0.000044
32.020000,0.047369,0.047325,0.000044
32.030000,0.046932,0.046887,0.000045
32.040000,0.046488,0.046443,0.000045
32.050000,0.046037,0.045991,0.000045
32.060000,0.045579,0.045534,0.000045
32.070000,0.045115,0.045069,0.000046
32.080000,0.044644,0.044598,0.000046
32.090000,0.044167,0.044121,0.000046
32.100000,0.043683,0.043637,0.000046
32.110000,0.043193,0.043147,0.000046
32.120000,0.042697,0.042651,0.000046
32.130000,0.042194,0.042148,0.000046
32.140000,0.041686,0.041640,0.000046
32.150000,0.041171,0.041125,0.000046
32.160000,0.040651,0.040605,0.000046
32.170000,0.040124,0.040078,0.000046
32.180000,0.039592,0.039546,0.000046
32.190000,0.039054,0.039009,0.000046
32.200000,0.038511,0.038465,0.000045
32.210000,0.037961,0.037916,0.000045
32.220000,0.037407,0.037362,0.000045
32.230000,0.036846,0.036802,0.000045
32.240000,0.036281,0.036237,0.000044
32.250000,0.035710,0.035666,0.000044
32.260000,0.035134,0.035091,0.000043
32.270000,0.034553,0.034510,0.000043
32.280000,0.033967,0.033925,0.000042
32.290000,0.033376,0.033334,0.000042
32.300000,0.032780,0.032739,0.000041
32.310000,0.032180,0.032139,0.000041
32.320000,0.031575,0.031534,0.000040
32.330000,0.030965,0.030925,0.000040
32.340000,0.030350,0.030312,0.000039
32.350000,0.029732,0.029694,0.000038
32.360000,0.029109,0.029071,0.000037
32.370000,0.028481,0.028445,0.000037
32.380000,0.027850,0.027814,0.000036
32.390000,0.027215,0.027180,0.000035
32.400000,0.026575,0.026541,0.000034
32.410000,0.025932,0.025899,0.000033
32.420000,0.025285,0.025253,0.000032
32.430000,0.024634,0.024603,0.000031
32.440000,0.023980,0.023950,0.000031
32.450000,0.023322,0.023293,0.000030
32.460000,0.022661,0.022633,0.000029
32.470000,0.021997,0.021969,0.000028
32.480000,0.021329,0.021303,0.000027
32.490000,0.020659,0.020633,0.000025
32.500000,0.019985,0.019961,0.000024
32.510000,0.019309,0.019285,0.000023
32.520000,0.018629,0.018607,0.000022
32.530000,0.017947,0.017926,0.000021
32.540000,0.017262,0.017242,0.000020
32.550000,0.016575,0.016556,0.000019
32.560000,0.015886,0.015868,0.000018
32.570000,0.015194,0.015177,0.000016
32.580000,0.014500,0.014485,0.000015
32.590000,0.013804,0.013790,0.000014
32.600000,0.013106,0.013093,0.000013
32.610000,0.012406,0.012394,0.000012
32.620000,0.011704,0.011693,0.000011
32.630000,0.011000,0.010991,0.000009
32.640000,0.010295,0.010287,0.000008
32.650000,0.009589,0.009582,0.000007
32.660000,0.008881,0.008875,0.000006
32.670000,0.008171,0.008167,0.000004
32.680000,0.007461,0.007458,0.000003
32.690000,0.006749,0.006747,0.000002
32.700000,0.006037,0.006036,0.000001
32.710000,0.005324,0.005324,0.000000
32.720000,0.004610,0.004611,0.000002
32.730000,0.003895,0.003898,0.000003
32.740000,0.003180,0.003184,0.000004
32.750000,0.002464,0.002469,0.000005
32.760000,0.001748,0.001754,0.000006
32.770000,0.001032,0.001039,0.000007
32.780000,0.000315,0.000324,0.000009
32.790000,-0.000401,-0.000392,0.000010
32.800000,-0.001118,-0.001107,0.000011
32.810000,-0.001834,-0.001822,0.000012
32.820000,-0.002550,-0.002537,0.000013
32.830000,-0.003265,-0.003251,0.000014
32.840000,-0.003980,-0.003965,0.000015
32.850000,-0.004695,-0.004679,0.000016
32.860000,-0.005409,-0.005392,0.000017
32.870000,-0.006122,-0.006104,0.000018
32.880000,-0.006834,-0.006815,0.000019
32.890000,-0.007545,-0.007525,0.000020
32.900000,-0.008255,-0.008234,0.000021
32.910000,-0.008963,-0.008942,0.000022
32.920000,-0.009671,-0.009648,0.000023
32.930000,-0.010377,-0.010353,0.000023
32.940000,-0.011081,-0.011057,0.000024
32.950000,-0.011784,-0.011759,0.000025
32.960000,-0.012485,-0.012459,0.000026
32.970000,-0.013184,-0.013158,0.000026
32.980000,-0.013881,-0.013854,0.000027
32.990000,-0.014577,-0.014549,0.000028
33.000000,-0.015270,-0.015242,0.000028
33.010000,-0.015961,-0.015932,0.000029
33.020000,-0.016649,-0.016620,0.000029
33.030000,-0.017335,-0.017305,0.000030
33.040000,-0.018019,-0.017989,0.000031
33.050000,-0.018700,-0.018669,0.000031
33.060000,-0.019378,-0.019347,0.000031
33.070000,-0.020054,-0.020022,0.000032
33.080000,-0.020726,-0.020694,0.000032
33.090000,-0.021396,-0.021363,0.000033
33.100000,-0.022062,-0.022029,0.000033
33.110000,-0.022725,-0.022692,0.000033
33.120000,-0.023385,-0.023352,0.000033
33.130000,-0.024042,-0.024008,0.000034
33.140000,-0.024695,-0.024661,0.000034
33.150000,-0.025344,-0.025310,0.000034
33.160000,-0.025990,-0.025956,0.000034
33.170000,-0.026632,-0.026597,0.000034
33.180000,-0.027270,-0.027235,0.000034
33.190000,-0.027904,-0.027869,0.000034
33.200000,-0.028534,-0.028499,0.000034
33.210000,-0.029160,-0.029125,0.000034
33.220000,-0.029781,-0.029747,0.000034
33.230000,-0.030399,-0.030364,0.000034
33.240000,-0.031011,-0.030977,0.000034
33.250000,-0.031620,-0.031586,0.000034
33.260000,-0.032224,-0.032190,0.000034
33.270000,-0.032823,-0.032789,0.000033
33.280000,-0.033417,-0.033384,0.000033
33.290000,-0.034007,-0.033974,0.000033
33.300000,-0.034591,-0.034559,0.000033
33.310000,-0.035171,-0.035139,0.000032
33.320000,-0.035746,-0.035714,0.000032
33.330000,-0.036315,-0.036283,0.000032
33.340000,-0.036879,-0.036848,0.000031
33.350000,-0.037438,-0.037407,0.000031
33.360000,-0.037991,-0.037961,0.000031
33.370000,-0.038539,-0.038509,0.000030
33.380000,-0.039082,-0.039052,0.000030
33.390000,-0.039618,-0.039589,0.000029
33.400000,-0.040149,-0.040120,0.000029
33.410000,-0.040674,-0.040646,0.000028
33.420000,-0.041194,-0.041166,0.000028
33.430000,-0.041707,-0.041680,0.000027
33.440000,-0.042214,-0.042187,0.000027
33.450000,-0.042715,-0.042689,0.000026
33.460000,-0.043210,-0.043185,0.000026
33.470000,-0.043699,-0.043674,0.000025
33.480000,-0.044182,-0.044157,0.000025
33.490000,-0.044658,-0.044634,0.000024
33.500000,-0.045128,-0.045104,0.000023
33.510000,-0.045591,-0.045568,0.000023
33.520000,-0.046047,-0.046025,0.000022
33.530000,-0.046497,-0.046476,0.000022
33.540000,-0.046941,-0.046920,0.000021
33.550000,-0.047377,-0.047357,0.000020
33.560000,-0.047807,-0.047787,0.000020
33.570000,-0.048230,-0.048211,0.000019
33.580000,-0.048646,-0.048627,0.000019
33.590000,-0.049055,-0.049037,0.000018
33.600000,-0.049457,-0.049439,0.000017
33.610000,-0.049851,-0.049834,0.000017
33.620000,-0.050239,-0.050223,0.000016
33.630000,-0.050619,-0.050603,0.000016
33.640000,-0.050992,-0.050977,0.000015
33.650000,-0.051358,-0.051343,0.000015
33.660000,-0.051716,-0.051702,0.000014
33.670000,-0.052067,-0.052054,0.000014
33.680000,-0.052411,-0.052398,0.000013
33.690000,-0.052747,-0.052734,0.000013
33.700000,-0.053075,-0.053063,0.000012
33.710000,-0.053395,-0.053384,0.000012
33.720000,-0.053709,-0.053697,0.000011
33.730000,-0.054014,-0.054003,0.000011
33.740000,-0.054311,-0.054301,0.000010
33.750000,-0.054601,-0.054591,0.000010
33.760000,-0.054883,-0.054874,0.000010
33.770000,-0.055157,-0.055148,0.000009
33.780000,-0.055423,-0.055414,0.000009
33.790000,-0.055681,-0.055673,0.000008
33.800000,-0.055931,-0.055923,0.000008
33.810000,-0.056174,-0.056166,0.000008
33.820000,-0.056408,-0.056400,0.000008
33.830000,-0.056634,-0.056626,0.000007
33.840000,-0.056851,-0.056844,0.000007
33.850000,-0.057061,-0.057054,0.000007
33.860000,-0.057263,-0.057256,0.000007
33.870000,-0.057456,-0.057449,0.000007
33.880000,-0.057641,-0.057634,0.000007
33.890000,-0.057818,-0.057811,0.000007
33.900000,-0.057986,-0.057980,0.000006
33.910000,-0.058146,-0.058140,0.000006
33.920000,-0.058298,-0.058292,0.000006
33.930000,-0.058442,-0.058435,0.000006
33.940000,-0.058577,-0.058570,0.000006
33.950000,-0.058703,-0.058697,0.000007
33.960000,-0.058822,-0.058815,0.000007
33.970000,-0.058931,-0.058925,0.000007
33.980000,-0.059033,-0.059026,0.000007
33.990000,-0.059126,-0.059119,0.000007
34.000000,-0.059210,-0.059203,0.000007
34.010000,-0.059286,-0.059279,0.000007
34.020000,-0.059353,-0.059346,0.000008
34.030000,-0.059412,-0.059404,0.000008
34.040000,-0.059463,-0.059454,0.000008
34.050000,-0.059505,-0.059496,0.000009
34.060000,-0.059538,-0.059529,0.000009
34.070000,-0.059563,-0.059553,0.000009
34.080000,-0.059579,-0.059569,0.000010
34.090000,-0.059587,-0.059576,0.000010
34.100000,-0.059586,-0.059575,0.000011
34.110000,-0.059576,-0.059565,0.000011
34.120000,-0.059558,-0.059547,0.000012
34.130000,-0.059532,-0.059520,0.000012
34.140000,-0.059497,-0.059484,0.000013
34.150000,-0.059453,-0.059440,0.000013
34.160000,-0.059401,-0.059387,0.000014
34.170000,-0.059340,-0.059326,0.000014
34.180000,-0.059271,-0.059256,0.000015
34.190000,-0.059193,-0.059178,0.000016
34.200000,-0.059107,-0.059091,0.000016
34.210000,-0.059012,-0.058996,0.000017
34.220000,-0.058909,-0.058892,0.000017
34.230000,-0.058798,-0.058780,0.000018
34.240000,-0.058678,-0.058659,0.000019
34.250000,-0.058549,-0.058530,0.000020
34.260000,-0.058412,-0.058392,0.000020
34.270000,-0.058267,-0.058246,0.000021
34.280000,-0.058113,-0.058092,0.000022
34.290000,-0.057951,-0.057929,0.000022
34.300000,-0.057781,-0.057758,0.000023
34.310000,-0.057602,-0.057578,0.000024
34.320000,-0.057415,-0.057391,0.000025
34.330000,-0.057220,-0.057195,0.000025
34.340000,-0.057017,-0.056991,0.000026
34.350000,-0.056805,-0.056778,0.000027
34.360000,-0.056585,-0.056558,0.000028
34.370000,-0.056357,-0.056329,0.000028
34.380000,-0.056121,-0.056092,0.000029
34.390000,-0.055877,-0.055847,0.000030
34.400000,-0.055625,-0.055594,0.000031
34.410000,-0.055365,-0.055333,0.000031
34.420000,-0.055097,-0.055065,0.000032
34.430000,-0.054821,-0.054788,0.000033
34.440000,-0.054537,-0.054503,0.000034
34.450000,-0.054245,-0.054211,0.000034
34.460000,-0.053945,-0.053910,0.000035
34.470000,-0.053638,-0.053602,0.000036
34.480000,-0.053323,-0.053286,0.000036
34.490000,-0.053000,-0.052963,0.000037
34.500000,-0.052669,-0.052632,0.000038
34.510000,-0.052331,-0.052293,0.000038
34.520000,-0.051986,-0.051947,0.000039
34.530000,-0.051633,-0.051593,0.000039
34.540000,-0.051272,-0.051232,0.000040
34.550000,-0.050904,-0.050864,0.000040
34.560000,-0.050529,-0.050488,0.000041
34.570000,-0.050146,-0.050105,0.000041
34.580000,-0.049757,-0.049715,0.000042
34.590000,-0.049360,-0.049317,0.000042
34.600000,-0.048955,-0.048913,0.000043
34.610000,-0.048544,-0.048501,0.000043
34.620000,-0.048126,-0.048082,0.000044
34.630000,-0.047701,-0.047657,0.000044
34.640000,-0.047269,-0.047225,0.000044
34.650000,-0.046830,-0.046785,0.000045
34.660000,-0.046385,-0.046340,0.000045
34.670000,-0.045932,-0.045887,0.000045
34.680000,-0.045473,-0.045428,0.000045
34.690000,-0.045008,-0.044962,0.000046
34.700000,-0.044536,-0.044490,0.000046
34.710000,-0.044057,-0.044011,0.000046
34.720000,-0.043572,-0.043527,0.000046
34.730000,-0.043081,-0.043035,0.000046
34.740000,-0.042584,-0.042538,0.000046
34.750000,-0.042080,-0.042034,0.000046
34.760000,-0.041571,-0.041525,0.000046
34.770000,-0.041055,-0.041009,0.000046
34.780000,-0.040534,-0.040488,0.000046
34.790000,-0.040006,-0.039961,0.000046
34.800000,-0.039473,-0.039427,0.000045
34.810000,-0.038934,-0.038889,0.000045
34.820000,-0.038389,-0.038344,0.000045
34.830000,-0.037839,-0.037795,0.000045
34.840000,-0.037284,-0.037239,0.000044
34.850000,-0.036723,-0.036679,0.000044
34.860000,-0.036156,-0.036113,0.000044
34.870000,-0.035585,-0.035542,0.000043
34.880000,-0.035008,-0.034965,0.000043
34.890000,-0.034426,-0.034384,0.000042
34.900000,-0.033840,-0.033798,0.000042
34.910000,-0.033248,-0.033207,0.000041
34.920000,-0.032651,-0.032611,0.000041
34.930000,-0.032050,-0.032010,0.000040
34.940000,-0.031444,-0.031405,0.000040
34.950000,-0.030834,-0.030795,0.000039
34.960000,-0.030219,-0.030181,0.000038
34.970000,-0.029600,-0.029562,0.000038
34.980000,-0.028976,-0.028939,0.000037
34.990000,-0.028348,-0.028312,0.000036
35.000000,-0.027717,-0.027681,0.000035
35.010000,-0.027081,-0.027046,0.000034
35.020000,-0.026441,-0.026407,0.000034
35.030000,-0.025797,-0.025765,0.000033
35.040000,-0.025150,-0.025118,0.000032
35.050000,-0.024499,-0.024468,0.000031
35.060000,-0.023844,-0.023814,0.000030
35.070000,-0.023186,-0.023157,0.000029
35.080000,-0.022525,-0.022497,0.000028
35.090000,-0.021860,-0.021833,0.000027
35.100000,-0.021192,-0.021166,0.000026
35.110000,-0.020521,-0.020497,0.000025
35.120000,-0.019847,-0.019824,0.000024
35.130000,-0.019171,-0.019148,0.000023
35.140000,-0.018491,-0.018470,0.000021
35.150000,-0.017809,-0.017789,0.000020
35.160000,-0.017124,-0.017105,0.000019
35.170000,-0.016437,-0.016419,0.000018
35.180000,-0.015747,-0.015730,0.000017
35.190000,-0.015055,-0.015040,0.000016
35.200000,-0.014361,-0.014347,0.000015
35.210000,-0.013665,-0.013652,0.000013
35.220000,-0.012967,-0.012955,0.000012
35.230000,-0.012267,-0.012256,0.000011
35.240000,-0.011565,-0.011555,0.000010
35.250000,-0.010861,-0.010853,0.000009
35.260000,-0.010156,-0.010149,0.000007
35.270000,-0.009450,-0.009444,0.000006
35.280000,-0.008742,-0.008737,0.000005
35.290000,-0.008033,-0.008029,0.000004
35.300000,-0.007322,-0.007320,0.000003
35.310000,-0.006611,-0.006610,0.000001
35.320000,-0.005899,-0.005899,0.000000
35.330000,-0.005186,-0.005187,0.000001
35.340000,-0.004472,-0.004474,0.000002
35.350000,-0.003757,-0.003761,0.000003
35.360000,-0.003042,-0.003047,0.000005
35.370000,-0.002327,-0.002332,0.000006
35.380000,-0.001611,-0.001618,0.000007
35.390000,-0.000895,-0.000903,0.000008
35.400000,-0.000178,-0.000188,0.000009
35.410000,0.000538,0.000528,0.000010
35.420000,0.001254,0.001243,0.000011
35.430000,0.001970,0.001957,0.000012
35.440000,0.002686,0.002672,0.000013
35.450000,0.003401,0.003386,0.000015
35.460000,0.004115,0.004100,0.000016
35.470000,0.004830,0.004813,0.000017
35.480000,0.005543,0.005526,0.000017
35.490000,0.006256,0.006237,0.000018
35.500000,0.006967,0.006948,0.000019
35.510000,0.007678,0.007658,0.000020
35.520000,0.008388,0.008366,0.000021
35.530000,0.009096,0.009074,0.000022
35.540000,0.009803,0.009780,0.000023
35.550000,0.010508,0.010485,0.000024
35.560000,0.011212,0.011188,0.000024
35.570000,0.011915,0.011890,0.000025
35.580000,0.012615,0.012589,0.000026
35.590000,0.013314,0.013288,0.000027
35.600000,0.014011,0.013984,0.000027
35.610000,0.014706,0.014678,0.000028
35.620000,0.015398,0.015370,0.000029
35.630000,0.016089,0.016060,0.000029
35.640000,0.016777,0.016747,0.000030
35.650000,0.017463,0.017432,0.000030
35.660000,0.018146,0.018115,0.000031
35.670000,0.018826,0.018795,0.000031
35.680000,0.019504,0.019472,0.000032
35.690000,0.020179,0.020147,0.000032
35.700000,0.020851,0.020819,0.000032
35.710000,0.021520,0.021487,0.000033
35.720000,0.022185,0.022153,0.000033
35.730000,0.022848,0.022815,0.000033
35.740000,0.023507,0.023474,0.000033
35.750000,0.024163,0.024130,0.000034
35.760000,0.024815,0.024782,0.000034
35.770000,0.025464,0.025430,0.000034
35.780000,0.026109,0.026075,0.000034
35.790000,0.026751,0.026716,0.000034
35.800000,0.027388,0.027354,0.000034
35.810000,0.028021,0.027987,0.000034
35.820000,0.028651,0.028617,0.000034
35.830000,0.029276,0.029242,0.000034
35.840000,0.029897,0.029863,0.000034
35.850000,0.030513,0.030480,0.000034
35.860000,0.031126,0.031092,0.000034
35.870000,0.031733,0.031700,0.000034
35.880000,0.032336,0.032303,0.000033
35.890000,0.032935,0.032902,0.000033
35.900000,0.033528,0.033496,0.000033
35.910000,0.034117,0.034085,0.000033
35.920000,0.034701,0.034669,0.000032
35.930000,0.035280,0.035248,0.000032
35.940000,0.035854,0.035822,0.000032
35.950000,0.036422,0.036391,0.000031
35.960000,0.036986,0.036955,0.000031
35.970000,0.037544,0.037513,0.000031
35.980000,0.038096,0.038066,0.000030
35.990000,0.038643,0.038613,0.000030
36.000000,0.039185,0.039155,0.000029
36.010000,0.039720,0.039692,0.000029
36.020000,0.040250,0.040222,0.000028
36.030000,0.040775,0.040747,0.000028
36.040000,0.041293,0.041266,0.000027
36.050000,0.041805,0.041779,0.000027
36.060000,0.042312,0.042285,0.000026
36.070000,0.042812,0.042786,0.000026
36.080000,0.043306,0.043281,0.000025
36.090000,0.043794,0.043769,0.000025
36.100000,0.044275,0.044251,0.000024
36.110000,0.044751,0.044727,0.000023
36.120000,0.045219,0.045196,0.000023
36.130000,0.045681,0.045659,0.000022
36.140000,0.046137,0.046115,0.000022
36.150000,0.046586,0.046565,0.000021
36.160000,0.047028,0.047008,0.000020
36.170000,0.047464,0.047444,0.000020
36.180000,0.047892,0.047873,0.000019
36.190000,0.048314,0.048295,0.000019
36.200000,0.048729,0.048711,0.000018
36.210000,0.049137,0.049119,0.000017
36.220000,0.049537,0.049520,0.000017
36.230000,0.049931,0.049915,0.000016
36.240000,0.050317,0.050301,0.000016
36.250000,0.050696,0.050681,0.000015
36.260000,0.051068,0.051054,0.000015
36.270000,0.051433,0.051419,0.000014
36.280000,0.051790,0.051776,0.000014
36.290000,0.052140,0.052126,0.000013
36.300000,0.052482,0.052469,0.000013
36.310000,0.052816,0.052804,0.000012
36.320000,0.053143,0.053132,0.000012
36.330000,0.053463,0.053452,0.000011
36.340000,0.053774,0.053764,0.000011
36.350000,0.054078,0.054068,0.000010
36.360000,0.054375,0.054365,0.000010
36.370000,0.054663,0.054653,0.000009
36.380000,0.054944,0.054934,0.000009
36.390000,0.055216,0.055207,0.000009
36.400000,0.055481,0.055472,0.000008
36.410000,0.055738,0.055729,0.000008
36.420000,0.055986,0.055979,0.000008
36.430000,0.056227,0.056219,0.000008
36.440000,0.056460,0.056452,0.000007
36.450000,0.056684,0.056677,0.000007
36.460000,0.056901,0.056894,0.000007
36.470000,0.057109,0.057102,0.000007
36.480000,0.057309,0.057302,0.000007
36.490000,0.057500,0.057494,0.000006
36.500000,0.057684,0.057678,0.000006
36.510000,0.057859,0.057853,0.000006
36.520000,0.058026,0.058020,0.000006
36.530000,0.058185,0.058179,0.000006
36.540000,0.058335,0.058329,0.000006
36.550000,0.058477,0.058471,0.000006
36.560000,0.058610,0.058604,0.000006
36.570000,0.058735,0.058729,0.000006
36.580000,0.058852,0.058845,0.000007
36.590000,0.058960,0.058954,0.000007
36.600000,0.059060,0.059053,0.000007
36.610000,0.059151,0.059144,0.000007
36.620000,0.059234,0.059227,0.000007
36.630000,0.059308,0.059301,0.000007
36.640000,0.059374,0.059366,0.000008
36.650000,0.059431,0.059423,0.000008
36.660000,0.059480,0.059471,0.000008
36.670000,0.059520,0.059511,0.000009
36.680000,0.059551,0.059542,0.000009
36.690000,0.059574,0.059565,0.000009
36.700000,0.059589,0.059579,0.000010
36.710000,0.059595,0.059585,0.000010
36.720000,0.059592,0.059581,0.000011
36.730000,0.059581,0.059570,0.000011
36.740000,0.059561,0.059550,0.000012
36.750000,0.059533,0.059521,0.000012
36.760000,0.059496,0.059483,0.000013
36.770000,0.059451,0.059437,0.000013
36.780000,0.059397,0.059383,0.000014
36.790000,0.059334,0.059320,0.000015
36.800000,0.059263,0.059248,0.000015
36.810000,0.059184,0.059168,0.000016
36.820000,0.059096,0.059079,0.000016
36.830000,0.058999,0.058982,0.000017
36.840000,0.058894,0.058877,0.000018
36.850000,0.058781,0.058762,0.000018
36.860000,0.058659,0.058640,0.000019
36.870000,0.058529,0.058509,0.000020
36.880000,0.058390,0.058369,0.000021
36.890000,0.058243,0.058222,0.000021
36.900000,0.058087,0.058065,0.000022
36.910000,0.057923,0.057901,0.000023
36.920000,0.057751,0.057728,0.000024
36.930000,0.057571,0.057546,0.000024
36.940000,0.057382,0.057357,0.000025
36.950000,0.057185,0.057159,0.000026
36.960000,0.056980,0.056953,0.000027
36.970000,0.056766,0.056739,0.000027
36.980000,0.056545,0.056517,0.000028
36.990000,0.056315,0.056286,0.000029
37.000000,0.056077,0.056047,0.000030
37.010000,0.055831,0.055801,0.000030
37.020000,0.055577,0.055546,0.000031
37.030000,0.055315,0.055283,0.000032
37.040000,0.055045,0.055013,0.000033
37.050000,0.054767,0.054734,0.000033
37.060000,0.054482,0.054448,0.000034
37.070000,0.054188,0.054153,0.000035
37.080000,0.053887,0.053851,0.000035
37.090000,0.053577,0.053541,0.000036
37.100000,0.053260,0.053224,0.000037
37.110000,0.052936,0.052899,0.000037
37.120000,0.052604,0.052566,0.000038
37.130000,0.052264,0.052225,0.000039
37.140000,0.051917,0.051877,0.000039
